"fact_id","prov_key","waktu_key","komoditas_key","jumlah_penduduk","sum_jumlah_sakit","sum_jumlah_mati","sum_vol_mutasi","sum_realisasi_karkas","avg_harga","harga_baseline","populasi_ternak","avg_konsumsi_bulanan","avg_pemotongan_bulanan","growth_populasi","avg_permintaan_bulanan","avg_produksi_bulanan","supply_risk_index","id_prov","nama_provinsi","tahun","bulan","kuartal","nama_bulan","id_komoditas","nama_komoditas"
164,7,68,2,1242,0,0,0,0,21451.18,25546,6254185,950.28,179259.92,0.013,7361.06,636957.22,0.067487,7,"Gorontalo",2025,8,3,"Agustus",2,"Ayam"
992,7,68,1,1242,0,0,0,0,104204.16,113080,162935,256.72,14676,0.013,1988.61,4353647.5,0.084772,7,"Gorontalo",2025,8,3,"Agustus",1,"Sapi"
1016,8,68,1,3768,0,0,0,124.95,107179.12,123944,114060,609.24,4862,0.004,2151.62,1402913.33,0.072776,8,"Jambi",2025,8,3,"Agustus",1,"Sapi"
188,8,68,2,3768,0,0,64,276.24,20899.69,35222,49425660,4280.39,6097.42,0.004,15116.8,5033754.41,0.017284,8,"Jambi",2025,8,3,"Agustus",2,"Ayam"
212,9,68,2,50759,0,0,0,0,38179.37,21507,765738937,54396.73,35662.08,0.0398,25973.26,77986651.36,0.265166,9,"Jawa Barat",2025,8,3,"Agustus",2,"Ayam"
1040,9,68,1,50759,0,0,0,0,156400,91897,325465,10109.5,17740.17,0.0398,4827.07,4672312.5,0.249677,9,"Jawa Barat",2025,8,3,"Agustus",1,"Sapi"
236,10,68,2,38233,0,0,198,219.92,41280.95,37394,644092518,45052.28,40171.33,0.0019,28990.21,65597576.73,0.126308,10,"Jawa Tengah",2025,8,3,"Agustus",2,"Ayam"
1064,10,68,1,38233,0,0,170,0,143869.84,113976,1294570,9781.51,4424,0.0019,6294.2,1068618.33,0.168586,10,"Jawa Tengah",2025,8,3,"Agustus",1,"Sapi"
260,11,68,2,42089,0,0,0,0,30295.24,33559,444432309,39143.05,58505.83,-0.014,20981.8,45263190.77,0.080807,11,"Jawa Timur",2025,8,3,"Agustus",2,"Ayam"
1088,11,68,1,42089,0,0,0,106.48,135649.21,104974,3671400,6769.36,20655.25,-0.014,3628.57,5719361.67,0.163106,11,"Jawa Timur",2025,8,3,"Agustus",1,"Sapi"
284,12,68,2,5766,0,0,119,288.76,20793.28,24418,58655270,6184.04,186341.58,0,28330.27,5973743.6,0.071826,12,"Kalimantan Barat",2025,8,3,"Agustus",2,"Ayam"
1112,12,68,1,5766,0,0,0,0,106422.37,101945,102616,1167.62,1561.92,0,5349.07,339730.83,0.110639,12,"Kalimantan Barat",2025,8,3,"Agustus",1,"Sapi"
308,13,68,2,4323,0,0,0,0,20827.23,29307,100913597,3451.43,28119.92,0.0102,17418.32,10277541.29,0.040217,13,"Kalimantan Selatan",2025,8,3,"Agustus",2,"Ayam"
1136,13,68,1,4323,11,18,0,0,103998.03,124006,116491,1214.13,25175.25,0.0102,6127.32,5800690.83,0.070639,13,"Kalimantan Selatan",2025,8,3,"Agustus",1,"Sapi"
332,14,68,2,2845,0,0,0,0,21232.54,38806,32836793,2634,138541.33,0.0187,29439.71,3344261.88,0.005666,14,"Kalimantan Tengah",2025,8,3,"Agustus",2,"Ayam"
1160,14,68,1,2845,0,0,0,0,107215.32,95038,74311,531.07,11406.58,0.0187,5935.64,2456337.5,0.128433,14,"Kalimantan Tengah",2025,8,3,"Agustus",1,"Sapi"
356,15,68,2,4267,0,0,0,0,20794.9,39115,61702281,5252.7,195838.25,-0.0104,52519.08,6284066.36,0.002388,15,"Kalimantan Timur",2025,8,3,"Agustus",2,"Ayam"
1184,15,68,1,4267,36,4,166,0,105654.21,104099,74879,892.64,12818.42,-0.0104,8925.04,2593391.67,0.119886,15,"Kalimantan Timur",2025,8,3,"Agustus",1,"Sapi"
1208,16,68,1,749,0,0,0,154.92,105351.38,114916,19459,172.36,19918.58,0.027,7963.06,5146012.5,0.08377,16,"Kalimantan Utara",2025,8,3,"Agustus",1,"Sapi"
380,16,68,2,749,0,0,0,0,20974.66,24842,4777453,770.63,292693,0.027,35602.96,486559.52,0.068462,16,"Kalimantan Utara",2025,8,3,"Agustus",2,"Ayam"
1232,17,68,1,2213,0,0,0,0,104897.41,129728,16408,546,5947.42,0.0382,5860.5,1253955,0.060912,17,"Kepulauan Riau",2025,8,3,"Agustus",1,"Sapi"
404,17,68,2,2213,0,0,198,0,21056.52,36758,19744563,1881.47,237668.67,0.0382,20194.97,2010884.26,0.015381,17,"Kepulauan Riau",2025,8,3,"Agustus",2,"Ayam"
428,18,68,2,9522,0,0,0,265.48,21353.97,27501,94814874,7737.36,200030.5,0.0366,27423.14,9656417.15,0.054126,18,"Lampung",2025,8,3,"Agustus",2,"Ayam"
1256,18,68,1,9522,0,0,0,0,103617.33,95985,905322,1698.25,12442.33,0.0366,6019.03,2538062.5,0.11816,18,"Lampung",2025,8,3,"Agustus",1,"Sapi"
1280,19,68,1,1970,0,0,115,0,105367.66,105908,98536,484.44,23138.83,0.0158,676.24,5585275,0.174612,19,"Maluku",2025,8,3,"Agustus",1,"Sapi"
452,19,68,2,1970,0,0,142,0,20894.9,38741,689936,1957.46,116334.92,0.0158,2732.45,70266.49,0.026733,19,"Maluku",2025,8,3,"Agustus",2,"Ayam"
1304,20,68,1,1373,0,0,0,0,104033,117413,46590,263.31,20427.58,0.0195,2320.44,3093219.67,0.077278,20,"Maluku Utara",2025,8,3,"Agustus",1,"Sapi"
476,20,68,2,1373,0,0,40,0,21102.1,37814,108140,1322.28,156633.08,0.0195,11652.63,11013.5,0.00947,20,"Maluku Utara",2025,8,3,"Agustus",2,"Ayam"
500,21,68,2,5731,0,0,0,48.36,26435.21,30763,37694139,4857.11,156833.5,-0.0115,25656.65,3838958.07,0.071631,21,"Nusa Tenggara Barat",2025,8,3,"Agustus",2,"Ayam"
1328,21,68,1,5731,0,0,18,0,110019.87,114686,1340130,1614.26,11125.75,-0.0115,8526.99,2661232.5,0.093683,21,"Nusa Tenggara Barat",2025,8,3,"Agustus",1,"Sapi"
524,22,68,2,5742,0,0,108,218.49,31496.08,21745,16214419,6943.76,56534.08,0.007,56616.65,1651356.83,0.196949,22,"Nusa Tenggara Timur",2025,8,3,"Agustus",2,"Ayam"
1352,22,68,1,5742,0,0,157,0,108030.3,117190,622276,1564.86,15104.33,0.007,12759.23,4396123.33,0.09022,22,"Nusa Tenggara Timur",2025,8,3,"Agustus",1,"Sapi"
1376,23,68,1,1073,0,0,75,0,103734.73,111363,38500,289.87,6146.92,0.0223,13134.7,1267840.83,0.089379,23,"Papua",2025,8,3,"Agustus",1,"Sapi"
548,23,68,2,1073,33,16,0,0,20897.81,26457,5597813,832.93,147590.83,0.0223,37742,570109.02,0.057076,23,"Papua",2025,8,3,"Agustus",2,"Ayam"
1400,24,68,1,587,0,0,49,262.78,105508,92112,18865,97.93,9365.67,0.0256,5700.41,2562435.83,0.135846,24,"Papua Barat",2025,8,3,"Agustus",1,"Sapi"
572,24,68,2,587,0,0,59,0,20703.53,34736,767637,691.41,242292.67,0.0256,40244.87,78179.97,0.016635,24,"Papua Barat",2025,8,3,"Agustus",2,"Ayam"
1412,25,68,1,636,24,8,0,0,105352.02,125490,23054,178.19,21524.92,0.0399,5397.3,6018310,0.086264,25,"Papua Barat Daya",2025,8,3,"Agustus",1,"Sapi"
1431,27,68,1,549,32,11,0,0,105352.02,93010,18629,150.71,7460.67,-6e-04,1736.44,2128097.5,0.160687,27,"Papua Selatan",2025,8,3,"Agustus",1,"Sapi"
601,27,68,2,549,14,1,0,0,21071.37,23262,508594,611.08,129550.83,-6e-04,7040.77,51797.7,0.081858,27,"Papua Selatan",2025,8,3,"Agustus",2,"Ayam"
1440,28,68,1,1492,12,4,65,0,105352.02,129819,21959,324.58,8004.5,0.0238,354.64,1822599.17,0.151522,28,"Papua Tengah",2025,8,3,"Agustus",1,"Sapi"
632,29,68,2,6811,0,0,0,0,21292.64,33879,92744175,7900.99,168327.67,-0.0031,3755.66,9445526.79,0.022855,29,"Riau",2025,8,3,"Agustus",2,"Ayam"
1463,29,68,1,6811,0,0,48,0,104711.38,96048,206205,1878.76,4627.25,-0.0031,1216.71,1047601.67,0.137661,29,"Riau",2025,8,3,"Agustus",1,"Sapi"
656,30,68,2,1525,0,0,0,0,21348.7,29187,5335400,1258.37,212425.17,0.0386,11011.52,543383.6,0.04461,30,"Sulawesi Barat",2025,8,3,"Agustus",2,"Ayam"
1487,30,68,1,1525,0,0,0,0,103494.16,94872,80389,334.29,3378.5,0.0386,2925.28,980195,0.120562,30,"Sulawesi Barat",2025,8,3,"Agustus",1,"Sapi"
1511,31,68,1,9563,0,0,0,104.68,104885.41,101696,838484,2239.36,20738.75,0.0322,6082.66,5520225,0.107985,31,"Sulawesi Selatan",2025,8,3,"Agustus",1,"Sapi"
680,31,68,2,9563,0,0,45,0,20942.68,37604,98605929,8311.93,188930.75,0.0322,22577.28,10042516.88,0.008604,31,"Sulawesi Selatan",2025,8,3,"Agustus",2,"Ayam"
1535,32,68,1,3156,0,0,0,0,105992.99,110380,224091,660.15,6925.17,-0.0043,2311.61,1597501.67,0.09296,32,"Sulawesi Tengah",2025,8,3,"Agustus",1,"Sapi"
704,32,68,2,3156,0,0,0,0,21262.21,23847,9183146,3753.13,90683.58,-0.0043,13142.1,935257.18,0.078454,32,"Sulawesi Tengah",2025,8,3,"Agustus",2,"Ayam"
728,33,68,2,2836,0,0,0,0,21052.9,33522,8671522,3404.04,286980.17,-0.002,18496.32,883150.79,0.022758,33,"Sulawesi Tenggara",2025,8,3,"Agustus",2,"Ayam"
1559,33,68,1,2836,0,0,123,0,105783.58,126856,275696,735.18,4806.42,-0.002,3994.69,1105830,0.079715,33,"Sulawesi Tenggara",2025,8,3,"Agustus",1,"Sapi"
752,34,68,2,2721,0,0,0,0,20678.36,20169,11879472,2896.02,213917.17,-0.0056,41190.23,1209864.39,0.106695,34,"Sulawesi Utara",2025,8,3,"Agustus",2,"Ayam"
1583,34,68,1,2721,0,0,0,0,104485,99009,63985,553.35,1427,-0.0056,7870.33,299698.33,0.113045,34,"Sulawesi Utara",2025,8,3,"Agustus",1,"Sapi"
776,35,68,2,5914,0,0,21,0,20745.45,35947,55997358,4928.58,22607,-0.0072,12173,5703048.7,0.012752,35,"Sumatera Barat",2025,8,3,"Agustus",2,"Ayam"
1607,35,68,1,5914,0,0,0,0,106624.63,126422,411046,1513.08,8248.5,-0.0072,3737.11,1971739.17,0.068268,35,"Sumatera Barat",2025,8,3,"Agustus",1,"Sapi"
1631,36,68,1,8928,0,0,110,0,104954.56,91776,283947,2462.78,21177.42,0.0279,2450.89,6312399.17,0.151318,36,"Sumatera Selatan",2025,8,3,"Agustus",1,"Sapi"
800,36,68,2,8928,0,0,0,0,20854.92,22750,113038192,9032.67,92747.5,0.0279,8989.07,11512370.18,0.083756,36,"Sumatera Selatan",2025,8,3,"Agustus",2,"Ayam"
1655,37,68,1,15785,0,0,0,0,103869.2,100821,748291,3709.66,2950.33,0.0368,9395.75,747232.5,0.107747,37,"Sumatera Utara",2025,8,3,"Agustus",1,"Sapi"
824,37,68,2,15785,20,16,30,0,21035.93,28685,166502528,19245.52,272847.5,0.0368,48744.62,16957443.35,0.045283,37,"Sumatera Utara",2025,8,3,"Agustus",2,"Ayam"
21,1,69,2,5626,0,0,0,0,20659.29,28773,37864269,6394.89,235033.17,0.0394,51288.23,3856284.93,0.041771,1,"Aceh",2025,9,3,"September",2,"Ayam"
849,1,69,1,5626,0,0,0,0,104606.81,116290,466908,1472.14,13415.25,0.0394,11806.82,3713761.67,0.080129,1,"Aceh",2025,9,3,"September",1,"Sapi"
873,2,69,1,4461,18,13,0,0,104083.73,122382,399371,1122.76,3139.08,0.0187,3837.03,682279.17,0.070816,2,"Bali",2025,9,3,"September",1,"Sapi"
45,2,69,2,4461,0,0,0,0,21142.69,35202,80934392,3171.24,97668.17,0.0187,10837.69,8242759.9,0.016963,2,"Bali",2025,9,3,"September",2,"Ayam"
897,3,69,1,12537,26,5,142,270.19,138300,117788,18076,1734.34,17045.17,-5e-04,3929,4694981.67,0.177201,3,"Banten",2025,9,3,"September",1,"Sapi"
69,3,69,2,12537,0,0,423,0,40400,35914,203492091,11597.1,34744.33,-5e-04,26272.2,20724643.83,0.13479,3,"Banten",2025,9,3,"September",2,"Ayam"
93,4,69,2,2138,0,0,0,167.5,21030.2,26041,10699227,2022.19,67098.17,0.0132,17740.12,1089662.32,0.060698,4,"Bengkulu",2025,9,3,"September",2,"Ayam"
921,4,69,1,2138,0,0,0,0,104594.21,112328,112118,368.81,18511.83,0.0132,3235.42,3892275,0.086809,4,"Bengkulu",2025,9,3,"September",1,"Sapi"
117,5,69,2,3781,0,0,0,0,21231.21,39567,57349790,2722.68,148545.33,0.0211,8485.87,5840787.06,0.003435,5,"DI Yogyakarta",2025,9,3,"September",2,"Ayam"
945,5,69,1,3781,0,0,0,0,105189.21,103900,286083,992.64,10295.75,0.0211,3093.81,3055991.67,0.10398,5,"DI Yogyakarta",2025,9,3,"September",1,"Sapi"
141,6,69,2,10678,0,0,136,0,38491.67,29052,2094563,7972.91,94847.5,0.0089,29455.22,15169.7,0.172035,6,"DKI Jakarta",2025,9,3,"September",2,"Ayam"
969,6,69,1,10678,0,0,196,0,151197.73,94575,2764,2660.6,11527.42,0.0089,9829.37,2525207.5,0.236586,6,"DKI Jakarta",2025,9,3,"September",1,"Sapi"
165,7,69,2,1242,0,0,14,0,21092.35,25546,6254185,950.28,179259.92,0.013,7361.06,636957.22,0.06535,7,"Gorontalo",2025,9,3,"September",2,"Ayam"
993,7,69,1,1242,0,0,0,0,104088.67,113080,162935,256.72,14676,0.013,1988.61,4353647.5,0.084556,7,"Gorontalo",2025,9,3,"September",1,"Sapi"
189,8,69,2,3768,45,9,238,166.64,21071.21,35222,49425660,4280.39,6097.42,0.004,15116.8,5033754.41,0.023359,8,"Jambi",2025,9,3,"September",2,"Ayam"
1017,8,69,1,3768,0,0,0,144.83,105774.98,123944,114060,609.24,4862,0.004,2151.62,1402913.33,0.070382,8,"Jambi",2025,9,3,"September",1,"Sapi"
213,9,69,2,50759,0,0,0,0,40079.55,21507,765738937,54396.73,35662.08,0.0398,25973.26,77986651.36,0.283836,9,"Jawa Barat",2025,9,3,"September",2,"Ayam"
1041,9,69,1,50759,0,0,0,0,155990.91,91897,325465,10109.5,17740.17,0.0398,4827.07,4672312.5,0.248736,9,"Jawa Barat",2025,9,3,"September",1,"Sapi"
237,10,69,2,38233,0,0,63,0,42757.58,37394,644092518,45052.28,40171.33,0.0019,28990.21,65597576.73,0.132617,10,"Jawa Tengah",2025,9,3,"September",2,"Ayam"
1065,10,69,1,38233,0,0,174,0,141765.91,113976,1294570,9781.51,4424,0.0019,6294.2,1068618.33,0.164963,10,"Jawa Tengah",2025,9,3,"September",1,"Sapi"
261,11,69,2,42089,0,0,0,0,34012.12,33559,444432309,39143.05,58505.83,-0.014,20981.8,45263190.77,0.104211,11,"Jawa Timur",2025,9,3,"September",2,"Ayam"
1089,11,69,1,42089,0,0,0,0,135725,104974,3671400,6769.36,20655.25,-0.014,3628.57,5719361.67,0.163259,11,"Jawa Timur",2025,9,3,"September",1,"Sapi"
285,12,69,2,5766,0,0,0,0,20986.6,24418,58655270,6184.04,186341.58,0,28330.27,5973743.6,0.071663,12,"Kalimantan Barat",2025,9,3,"September",2,"Ayam"
1113,12,69,1,5766,0,0,303,0,104648.51,101945,102616,1167.62,1561.92,0,5349.07,339730.83,0.131721,12,"Kalimantan Barat",2025,9,3,"September",1,"Sapi"
309,13,69,2,4323,25,2,0,0,21149.85,29307,100913597,3451.43,28119.92,0.0102,17418.32,10277541.29,0.042547,13,"Kalimantan Selatan",2025,9,3,"September",2,"Ayam"
1137,13,69,1,4323,0,0,0,0,104053.22,124006,116491,1214.13,25175.25,0.0102,6127.32,5800690.83,0.067358,13,"Kalimantan Selatan",2025,9,3,"September",1,"Sapi"
333,14,69,2,2845,0,0,0,0,21049,38806,32836793,2634,138541.33,0.0187,29439.71,3344261.88,0.004666,14,"Kalimantan Tengah",2025,9,3,"September",2,"Ayam"
1161,14,69,1,2845,0,0,0,0,104552,95038,74311,531.07,11406.58,0.0187,5935.64,2456337.5,0.122512,14,"Kalimantan Tengah",2025,9,3,"September",1,"Sapi"
1185,15,69,1,4267,0,0,0,0,105009.49,104099,74879,892.64,12818.42,-0.0104,8925.04,2593391.67,0.103206,15,"Kalimantan Timur",2025,9,3,"September",1,"Sapi"
357,15,69,2,4267,0,0,0,0,21003.65,39115,61702281,5252.7,195838.25,-0.0104,52519.08,6284066.36,0.003516,15,"Kalimantan Timur",2025,9,3,"September",2,"Ayam"
1209,16,69,1,749,0,0,191,0,105283.73,114916,19459,172.36,19918.58,0.027,7963.06,5146012.5,0.09413,16,"Kalimantan Utara",2025,9,3,"September",1,"Sapi"
381,16,69,2,749,0,0,0,0,21221.15,24842,4777453,770.63,292693,0.027,35602.96,486559.52,0.070559,16,"Kalimantan Utara",2025,9,3,"September",2,"Ayam"
1233,17,69,1,2213,0,0,0,142.25,105415.09,129728,16408,546,5947.42,0.0382,5860.5,1253955,0.061756,17,"Kepulauan Riau",2025,9,3,"September",1,"Sapi"
405,17,69,2,2213,0,0,0,0,21014.99,36758,19744563,1881.47,237668.67,0.0382,20194.97,2010884.26,0.010857,17,"Kepulauan Riau",2025,9,3,"September",2,"Ayam"
429,18,69,2,9522,8,8,12,155.15,21097.07,27501,94814874,7737.36,200030.5,0.0366,27423.14,9656417.15,0.052346,18,"Lampung",2025,9,3,"September",2,"Ayam"
1257,18,69,1,9522,0,0,0,0,103451.79,95985,905322,1698.25,12442.33,0.0366,6019.03,2538062.5,0.117796,18,"Lampung",2025,9,3,"September",1,"Sapi"
1281,19,69,1,1970,0,0,0,0,103832.95,105908,98536,484.44,23138.83,0.0158,676.24,5585275,0.097218,19,"Maluku",2025,9,3,"September",1,"Sapi"
453,19,69,2,1970,0,0,0,172.23,21248.65,38741,689936,1957.46,116334.92,0.0158,2732.45,70266.49,0.005948,19,"Maluku",2025,9,3,"September",2,"Ayam"
477,20,69,2,1373,0,0,0,0,20969.39,37814,108140,1322.28,156633.08,0.0195,11652.63,11013.5,0.007228,20,"Maluku Utara",2025,9,3,"September",2,"Ayam"
1305,20,69,1,1373,0,0,145,171.82,103528.39,117413,46590,263.31,20427.58,0.0195,2320.44,3093219.67,0.103683,20,"Maluku Utara",2025,9,3,"September",1,"Sapi"
501,21,69,2,5731,0,0,0,289.08,28747.05,30763,37694139,4857.11,156833.5,-0.0115,25656.65,3838958.07,0.087511,21,"Nusa Tenggara Barat",2025,9,3,"September",2,"Ayam"
1329,21,69,1,5731,0,0,0,165.78,112425.26,114686,1340130,1614.26,11125.75,-0.0115,8526.99,2661232.5,0.097193,21,"Nusa Tenggara Barat",2025,9,3,"September",1,"Sapi"
1353,22,69,1,5742,0,0,0,0,107382.1,117190,622276,1564.86,15104.33,0.007,12759.23,4396123.33,0.083673,22,"Nusa Tenggara Timur",2025,9,3,"September",1,"Sapi"
525,22,69,2,5742,0,0,0,223.78,31281.5,21745,16214419,6943.76,56534.08,0.007,56616.65,1651356.83,0.19403,22,"Nusa Tenggara Timur",2025,9,3,"September",2,"Ayam"
549,23,69,2,1073,0,0,0,209.18,20666.93,26457,5597813,832.93,147590.83,0.0223,37742,570109.02,0.055113,23,"Papua",2025,9,3,"September",2,"Ayam"
1377,23,69,1,1073,0,0,0,0,106243.4,111363,38500,289.87,6146.92,0.0223,13134.7,1267840.83,0.091644,23,"Papua",2025,9,3,"September",1,"Sapi"
1401,24,69,1,587,0,0,0,0,104977.81,92112,18865,97.93,9365.67,0.0256,5700.41,2562435.83,0.130873,24,"Papua Barat",2025,9,3,"September",1,"Sapi"
573,24,69,2,587,0,0,0,0,21280.27,34736,767637,691.41,242292.67,0.0256,40244.87,78179.97,0.019503,24,"Papua Barat",2025,9,3,"September",2,"Ayam"
1419,26,69,1,1484,26,10,0,0,105352.02,106990,5062,421.96,12893.67,0.02,12951.9,3483223.33,0.194528,26,"Papua Pegunungan",2025,9,3,"September",1,"Sapi"
594,26,69,2,1484,27,17,0,47.86,21071.37,25471,23839,1442.83,90436.75,0.02,44287.14,2427.99,0.089878,26,"Papua Pegunungan",2025,9,3,"September",2,"Ayam"
602,27,69,2,549,32,11,0,181.68,21071.37,23262,508594,611.08,129550.83,-6e-04,7040.77,51797.7,0.082605,27,"Papua Selatan",2025,9,3,"September",2,"Ayam"
1441,28,69,1,1492,14,2,0,0,105352.02,129819,21959,324.58,8004.5,0.0238,354.64,1822599.17,0.07141,28,"Papua Tengah",2025,9,3,"September",1,"Sapi"
1464,29,69,1,6811,0,0,0,0,104017.18,96048,206205,1878.76,4627.25,-0.0031,1216.71,1047601.67,0.118891,29,"Riau",2025,9,3,"September",1,"Sapi"
633,29,69,2,6811,0,0,0,0,20885.47,33879,92744175,7900.99,168327.67,-0.0031,3755.66,9445526.79,0.020315,29,"Riau",2025,9,3,"September",2,"Ayam"
657,30,69,2,1525,0,0,0,0,21249.86,29187,5335400,1258.37,212425.17,0.0386,11011.52,543383.6,0.043894,30,"Sulawesi Barat",2025,9,3,"September",2,"Ayam"
1488,30,69,1,1525,0,0,0,245.18,104376.3,94872,80389,334.29,3378.5,0.0386,2925.28,980195,0.122527,30,"Sulawesi Barat",2025,9,3,"September",1,"Sapi"
681,31,69,2,9563,0,0,0,0,21211.04,37604,98605929,8311.93,188930.75,0.0322,22577.28,10042516.88,0.009241,31,"Sulawesi Selatan",2025,9,3,"September",2,"Ayam"
1512,31,69,1,9563,0,0,0,54,105416.08,101696,838484,2239.36,20738.75,0.0322,6082.66,5520225,0.109088,31,"Sulawesi Selatan",2025,9,3,"September",1,"Sapi"
705,32,69,2,3156,0,0,0,0,21270.94,23847,9183146,3753.13,90683.58,-0.0043,13142.1,935257.18,0.078531,32,"Sulawesi Tengah",2025,9,3,"September",2,"Ayam"
1536,32,69,1,3156,0,0,0,0,104517.74,110380,224091,660.15,6925.17,-0.0043,2311.61,1597501.67,0.090135,32,"Sulawesi Tengah",2025,9,3,"September",1,"Sapi"
729,33,69,2,2836,38,14,103,0,20730.79,33522,8671522,3404.04,286980.17,-0.002,18496.32,883150.79,0.023243,33,"Sulawesi Tenggara",2025,9,3,"September",2,"Ayam"
1560,33,69,1,2836,0,0,0,250.82,108166.2,126856,275696,735.18,4806.42,-0.002,3994.69,1105830,0.070226,33,"Sulawesi Tenggara",2025,9,3,"September",1,"Sapi"
1584,34,69,1,2721,0,0,0,0,104831.3,99009,63985,553.35,1427,-0.0056,7870.33,299698.33,0.113784,34,"Sulawesi Utara",2025,9,3,"September",1,"Sapi"
753,34,69,2,2721,0,0,0,0,21063.17,20169,11879472,2896.02,213917.17,-0.0056,41190.23,1209864.39,0.110726,34,"Sulawesi Utara",2025,9,3,"September",2,"Ayam"
777,35,69,2,5914,0,0,0,0,20991.26,35947,55997358,4928.58,22607,-0.0072,12173,5703048.7,0.013443,35,"Sumatera Barat",2025,9,3,"September",2,"Ayam"
1608,35,69,1,5914,0,0,0,249.02,105271.37,126422,411046,1513.08,8248.5,-0.0072,3737.11,1971739.17,0.066006,35,"Sumatera Barat",2025,9,3,"September",1,"Sapi"
801,36,69,2,8928,0,0,0,0,21281.37,22750,113038192,9032.67,92747.5,0.0279,8989.07,11512370.18,0.087717,36,"Sumatera Selatan",2025,9,3,"September",2,"Ayam"
1632,36,69,1,8928,0,0,0,0,104603.95,91776,283947,2462.78,21177.42,0.0279,2450.89,6312399.17,0.130894,36,"Sumatera Selatan",2025,9,3,"September",1,"Sapi"
825,37,69,2,15785,0,0,123,0,20883.32,28685,166502528,19245.52,272847.5,0.0368,48744.62,16957443.35,0.04499,37,"Sumatera Utara",2025,9,3,"September",2,"Ayam"
1656,37,69,1,15785,0,0,0,0,104713.63,100821,748291,3709.66,2950.33,0.0368,9395.75,747232.5,0.109517,37,"Sumatera Utara",2025,9,3,"September",1,"Sapi"
850,1,70,1,5626,0,0,200,0,106172.7,116290,466908,1472.14,13415.25,0.0394,11806.82,3713761.67,0.090378,1,"Aceh",2025,10,4,"Oktober",1,"Sapi"
22,1,70,2,5626,0,0,0,0,21137.71,28773,37864269,6394.89,235033.17,0.0394,51288.23,3856284.93,0.045284,1,"Aceh",2025,10,4,"Oktober",2,"Ayam"
874,2,70,1,4461,0,0,79,0,105745.28,122382,399371,1122.76,3139.08,0.0187,3837.03,682279.17,0.081632,2,"Bali",2025,10,4,"Oktober",1,"Sapi"
46,2,70,2,4461,90,24,0,0,21136.76,35202,80934392,3171.24,97668.17,0.0187,10837.69,8242759.9,0.016947,2,"Bali",2025,10,4,"Oktober",2,"Ayam"
898,3,70,1,12537,0,0,0,0,138300,117788,18076,1734.34,17045.17,-5e-04,3929,4694981.67,0.138156,3,"Banten",2025,10,4,"Oktober",1,"Sapi"
70,3,70,2,12537,0,0,0,0,39934.78,35914,203492091,11597.1,34744.33,-5e-04,26272.2,20724643.83,0.125015,3,"Banten",2025,10,4,"Oktober",2,"Ayam"
94,4,70,2,2138,28,13,0,0,20544.95,26041,10699227,2022.19,67098.17,0.0132,17740.12,1089662.32,0.056812,4,"Bengkulu",2025,10,4,"Oktober",2,"Ayam"
922,4,70,1,2138,0,0,0,0,105583.43,112328,112118,368.81,18511.83,0.0132,3235.42,3892275,0.08867,4,"Bengkulu",2025,10,4,"Oktober",1,"Sapi"
946,5,70,1,3781,0,0,0,0,104825.23,103900,286083,992.64,10295.75,0.0211,3093.81,3055991.67,0.10324,5,"DI Yogyakarta",2025,10,4,"Oktober",1,"Sapi"
118,5,70,2,3781,0,0,0,0,21295.38,39567,57349790,2722.68,148545.33,0.0211,8485.87,5840787.06,0.003778,5,"DI Yogyakarta",2025,10,4,"Oktober",2,"Ayam"
970,6,70,1,10678,0,0,137,0,153825.36,94575,2764,2660.6,11527.42,0.0089,9829.37,2525207.5,0.239833,6,"DKI Jakarta",2025,10,4,"Oktober",1,"Sapi"
142,6,70,2,10678,0,0,72,0,38642.75,29052,2094563,7972.91,94847.5,0.0089,29455.22,15169.7,0.172185,6,"DKI Jakarta",2025,10,4,"Oktober",2,"Ayam"
994,7,70,1,1242,0,0,0,0,104261.84,113080,162935,256.72,14676,0.013,1988.61,4353647.5,0.08488,7,"Gorontalo",2025,10,4,"Oktober",1,"Sapi"
166,7,70,2,1242,0,0,0,0,21079.98,25546,6254185,950.28,179259.92,0.013,7361.06,636957.22,0.064416,7,"Gorontalo",2025,10,4,"Oktober",2,"Ayam"
190,8,70,2,3768,22,11,0,0,20597.37,35222,49425660,4280.39,6097.42,0.004,15116.8,5033754.41,0.013629,8,"Jambi",2025,10,4,"Oktober",2,"Ayam"
1018,8,70,1,3768,0,0,0,0,104212.65,123944,114060,609.24,4862,0.004,2151.62,1402913.33,0.067719,8,"Jambi",2025,10,4,"Oktober",1,"Sapi"
214,9,70,2,50759,87,1,121,0,42115.94,21507,765738937,54396.73,35662.08,0.0398,25973.26,77986651.36,0.305882,9,"Jawa Barat",2025,10,4,"Oktober",2,"Ayam"
1042,9,70,1,50759,0,0,0,0,156066.67,91897,325465,10109.5,17740.17,0.0398,4827.07,4672312.5,0.248911,9,"Jawa Barat",2025,10,4,"Oktober",1,"Sapi"
1066,10,70,1,38233,0,0,0,0,143168.12,113976,1294570,9781.51,4424,0.0019,6294.2,1068618.33,0.15548,10,"Jawa Tengah",2025,10,4,"Oktober",1,"Sapi"
238,10,70,2,38233,0,0,0,0,43060.87,37394,644092518,45052.28,40171.33,0.0019,28990.21,65597576.73,0.133381,10,"Jawa Tengah",2025,10,4,"Oktober",2,"Ayam"
